GAT_Score,IELTS_Score,University_Rating,SOP,LOR,CGPA,Research,Chance_of_Admit
274,117.0,2,3.5,2.5,8.27,1,0.56
328,94.5,3,2.0,2.5,7.25,0,0.56
262,87.0,5,3.5,1.5,6.88,0,0.43
296,107.5,2,1.0,1.5,9.52,1,0.55
296,73.7,5,5.0,5.0,8.07,0,0.59
262,117.5,1,5.0,5.0,5.67,0,0.43
322,70.0,1,4.5,3.0,7.07,0,0.5
294,77.7,3,4.5,3.0,8.34,1,0.61
311,113.3,2,1.5,3.0,8.75,0,0.57
287,96.5,3,1.0,2.5,8.28,0,0.43
277,111.3,3,4.5,5.0,5.01,0,0.51
295,72.0,1,5.0,2.5,7.48,0,0.45
292,108.2,4,5.0,4.0,7.56,0,0.65
323,70.7,4,2.0,1.5,4.93,0,0.42
285,104.6,3,2.5,5.0,9.04,0,0.64
307,69.3,3,3.5,4.5,9.44,1,0.68
299,80.6,5,1.0,5.0,4.12,1,0.42
276,88.6,3,1.5,2.0,4.3,0,0.3
299,115.1,3,2.5,2.0,7.62,1,0.56
266,103.9,3,2.0,4.5,4.55,0,0.33
316,76.9,5,4.5,4.0,9.42,1,0.77
267,86.8,1,5.0,1.0,5.65,1,0.35
315,81.0,4,4.5,3.0,8.45,1,0.72
290,116.4,1,1.5,1.5,7.65,0,0.42
318,70.5,5,3.5,3.5,8.25,0,0.61
317,114.9,5,1.5,1.0,7.07,1,0.63
271,109.7,2,3.5,2.5,5.72,0,0.32
307,67.7,4,2.5,4.0,8.72,1,0.63
290,76.4,4,3.0,4.0,7.44,0,0.46
322,102.6,3,1.0,4.5,7.21,1,0.64
333,102.4,1,5.0,4.5,9.7,0,0.76
298,74.0,1,2.5,4.5,6.8,1,0.46
335,98.0,1,2.0,5.0,8.55,1,0.72
279,101.2,4,3.0,4.5,8.12,1,0.59
307,64.3,5,3.5,2.0,4.5,1,0.45
330,82.9,5,2.0,2.0,5.5,1,0.49
313,114.4,3,3.5,3.0,7.07,1,0.64
337,114.0,2,1.0,3.5,4.11,0,0.46
334,99.7,4,4.0,3.5,5.67,1,0.61
330,99.2,2,2.5,3.0,9.56,0,0.67
288,111.3,1,1.5,4.5,9.4,0,0.48
333,80.5,1,4.5,4.0,5.02,1,0.5
332,63.0,5,2.5,4.0,5.85,0,0.53
307,110.8,5,2.0,1.5,5.83,1,0.54
333,78.7,2,4.5,3.0,8.99,0,0.65
315,100.4,3,2.0,1.0,8.56,1,0.58
276,89.3,5,1.0,1.0,4.96,1,0.38
268,68.7,4,1.5,1.5,5.25,0,0.3
293,85.1,4,2.0,5.0,4.84,1,0.44
304,75.8,2,4.5,4.5,7.07,0,0.52
268,60.5,1,4.0,2.0,9.0,1,0.36
266,91.4,1,2.0,3.0,5.47,1,0.3
275,93.8,3,4.5,3.5,7.42,0,0.53
278,78.4,1,1.0,4.0,7.49,0,0.36
265,77.7,2,4.5,5.0,8.13,1,0.46
270,86.8,5,2.5,2.5,6.85,1,0.46
335,97.1,3,2.5,1.0,4.35,0,0.45
320,118.1,3,1.0,4.0,6.59,0,0.6
301,88.7,4,1.5,2.5,4.04,1,0.4
272,116.0,3,2.5,3.5,6.08,1,0.48
271,118.5,1,2.5,2.5,7.34,0,0.32
333,96.5,3,3.0,4.0,9.98,1,0.78
279,93.6,5,2.5,1.0,5.13,0,0.34
309,63.6,1,5.0,5.0,5.39,1,0.48
295,73.4,2,1.5,2.0,7.54,1,0.41
328,119.9,4,4.0,2.5,8.46,1,0.81
296,104.8,2,1.5,3.0,8.23,0,0.48
271,100.1,3,1.0,3.5,8.27,0,0.45
299,94.0,1,1.0,5.0,4.74,0,0.32
313,101.0,1,1.0,1.0,7.4,0,0.4
261,100.8,5,1.5,3.5,7.88,0,0.41
309,73.3,2,3.5,3.0,4.73,1,0.4
300,107.1,4,5.0,3.5,9.34,1,0.74
304,87.9,5,3.5,5.0,4.28,0,0.47
268,102.1,1,3.5,2.5,7.72,1,0.43
321,80.9,2,1.0,4.0,6.09,1,0.5
306,94.6,5,2.5,5.0,9.9,0,0.71
264,104.1,5,2.0,4.0,6.65,0,0.41
335,96.7,5,1.5,3.5,6.15,1,0.66
260,98.0,5,1.5,1.5,5.77,1,0.33
303,71.1,3,1.0,4.0,7.16,0,0.37
281,90.4,3,2.5,5.0,9.65,0,0.55
297,76.5,5,2.0,5.0,5.31,0,0.43
278,82.2,1,3.5,3.5,9.04,0,0.44
339,108.1,5,2.0,3.5,7.32,0,0.66
290,62.9,4,4.5,1.0,5.83,0,0.37
326,75.4,5,1.5,2.5,7.17,0,0.52
301,107.4,4,3.5,1.0,4.58,1,0.46
285,110.8,3,4.0,4.5,8.79,1,0.62
272,72.8,2,5.0,3.5,5.76,0,0.34
317,69.9,3,3.5,4.0,5.02,1,0.5
277,108.0,3,2.0,5.0,8.8,1,0.58
326,103.0,5,3.5,3.5,9.34,1,0.79
262,93.8,1,4.5,5.0,5.82,1,0.42
314,87.5,3,1.5,3.5,4.38,0,0.34
317,112.5,5,3.5,2.0,6.27,1,0.68
322,76.8,4,3.5,2.5,8.18,0,0.57
311,98.9,1,3.5,2.0,5.31,0,0.41
283,115.8,2,1.5,2.5,5.91,0,0.36
331,70.3,3,4.5,2.5,5.62,0,0.48
268,71.6,1,1.0,3.5,6.23,1,0.3
296,67.1,5,3.5,1.0,5.56,0,0.36
312,76.0,1,2.0,3.5,7.22,0,0.4
339,94.1,3,1.0,5.0,9.46,0,0.66
283,79.8,4,5.0,2.0,7.41,1,0.5
280,93.6,1,3.0,3.0,7.85,1,0.48
299,89.0,4,5.0,1.0,5.92,1,0.51
321,91.9,2,2.5,4.5,6.3,1,0.61
329,117.1,5,3.0,1.5,8.34,1,0.74
328,72.4,5,5.0,3.0,8.81,0,0.75
273,100.2,5,2.5,5.0,8.3,0,0.52
301,88.5,5,2.0,4.0,4.78,0,0.42
309,100.8,4,2.0,2.0,5.37,0,0.53
320,95.9,4,3.0,2.5,4.87,1,0.57
263,105.4,2,1.5,4.5,6.66,1,0.38
331,92.0,2,4.5,3.5,6.16,0,0.6
334,102.1,2,4.0,4.0,7.04,1,0.67
276,104.1,4,3.0,4.5,4.43,1,0.44
316,70.7,1,4.0,5.0,4.49,1,0.43
307,115.5,2,3.5,3.0,6.26,1,0.62
303,103.5,3,1.0,1.5,5.27,1,0.42
304,65.8,2,3.0,4.0,5.04,1,0.41
339,111.7,4,1.0,2.5,6.36,0,0.57
292,71.4,1,4.5,3.0,4.05,1,0.3
290,95.2,2,4.0,4.5,5.68,1,0.5
306,78.8,1,1.0,2.0,9.34,1,0.46
265,94.5,2,3.5,4.5,5.92,1,0.38
331,113.3,5,3.0,3.0,9.43,0,0.79
330,113.4,2,5.0,2.0,7.44,0,0.64
293,107.2,4,3.0,5.0,4.05,0,0.42
312,108.9,2,3.5,5.0,6.33,1,0.64
273,90.5,3,1.5,2.5,5.08,1,0.31
275,112.1,3,3.5,4.0,6.21,0,0.41
302,88.0,5,3.5,3.0,6.7,0,0.56
332,72.5,2,3.5,4.5,9.7,0,0.67
333,113.9,5,2.0,4.0,4.31,1,0.59
340,87.6,5,5.0,1.0,6.98,0,0.66
271,96.0,4,2.0,1.5,8.29,1,0.46
329,97.6,3,1.5,4.5,8.22,1,0.67
278,64.9,2,5.0,5.0,7.95,0,0.43
300,81.2,4,4.0,1.0,7.99,0,0.48
312,81.5,4,2.0,1.5,5.33,0,0.31
288,103.0,4,3.0,5.0,7.44,1,0.61
329,100.6,1,4.0,1.5,7.77,1,0.55
318,119.3,1,3.0,1.5,5.16,0,0.43
323,103.9,2,1.5,3.0,4.98,1,0.48
283,73.4,1,5.0,1.0,6.85,0,0.32
275,80.7,1,4.0,5.0,9.5,1,0.58
311,70.0,3,2.0,2.0,8.83,1,0.58
339,111.7,1,2.0,4.5,5.29,0,0.55
265,110.8,3,4.0,4.5,4.24,1,0.44
296,114.8,1,3.5,1.0,6.82,0,0.4
263,99.6,4,2.5,4.0,9.24,0,0.5
297,76.1,4,3.0,3.0,8.73,0,0.58
300,113.8,5,4.0,4.0,4.67,0,0.56
340,76.4,4,2.5,3.5,5.44,1,0.54
273,83.0,3,2.5,2.5,7.26,0,0.38
330,61.3,3,2.0,4.0,4.86,0,0.37
310,94.7,3,5.0,2.0,8.88,1,0.68
324,86.1,1,3.0,2.0,4.29,0,0.33
311,98.9,2,4.0,2.5,5.93,1,0.51
289,118.1,5,2.0,4.0,8.25,1,0.68
316,63.4,4,2.5,1.5,9.38,1,0.6
338,65.5,5,1.0,1.5,4.79,0,0.4
289,93.8,1,5.0,2.5,8.34,0,0.49
301,119.9,2,1.0,1.5,8.47,0,0.47
270,77.3,5,4.5,1.0,9.55,0,0.5
286,92.2,4,1.0,4.0,5.59,1,0.38
283,72.2,1,5.0,4.5,5.77,1,0.43
298,91.8,2,4.0,4.5,4.57,0,0.43
331,71.0,4,1.5,2.0,9.39,1,0.62
277,70.6,2,2.5,2.5,8.07,1,0.4
336,80.3,2,2.0,2.0,9.22,1,0.61
304,116.4,5,5.0,4.0,5.06,1,0.64
271,99.6,3,2.5,5.0,8.24,1,0.54
308,82.3,3,4.5,4.0,9.41,1,0.68
290,98.3,3,3.0,2.5,5.46,0,0.36
281,72.0,3,4.0,1.5,9.59,0,0.49
303,98.2,3,2.5,3.5,8.19,1,0.63
323,115.2,2,2.5,4.0,8.76,1,0.68
336,116.2,1,5.0,4.0,5.26,1,0.66
284,95.2,5,1.0,2.5,4.14,1,0.38
310,112.8,2,4.5,1.0,8.79,0,0.58
266,83.2,5,2.5,1.0,4.75,1,0.3
265,113.1,3,4.0,3.5,9.19,1,0.64
283,80.1,4,3.0,4.0,4.19,0,0.34
278,102.2,3,3.5,3.5,7.82,0,0.47
268,115.1,5,1.0,3.5,5.07,0,0.41
295,93.9,2,4.5,4.5,4.61,0,0.41
299,76.5,2,3.5,3.0,4.43,0,0.36
283,101.9,3,3.5,1.5,5.6,1,0.39
307,66.8,5,1.5,2.5,9.73,0,0.53
322,80.7,4,2.0,3.0,7.68,1,0.61
328,113.8,2,1.0,4.5,6.55,1,0.66
312,104.2,4,1.0,2.0,9.78,0,0.58
313,63.3,3,4.0,4.0,5.79,1,0.48
301,94.4,1,3.0,1.5,8.12,0,0.45
304,74.9,2,2.0,1.0,6.73,1,0.4
273,60.8,3,2.5,5.0,4.21,0,0.3
288,76.0,3,4.5,2.5,6.01,1,0.49
265,106.4,4,4.5,1.5,9.92,0,0.52
266,84.1,3,4.5,1.5,6.37,1,0.38
296,76.0,4,2.5,5.0,4.14,0,0.4
312,119.9,2,4.0,3.0,9.65,1,0.79
277,94.6,2,3.0,1.5,6.61,0,0.3
297,73.3,5,3.5,2.5,4.92,1,0.45
318,72.2,1,1.5,3.0,8.38,1,0.55
260,66.2,2,4.5,5.0,4.49,1,0.3
327,96.7,1,2.0,3.0,9.74,0,0.61
303,112.8,5,4.5,4.5,5.99,1,0.63
306,111.6,2,5.0,4.5,6.92,1,0.65
294,116.4,4,2.5,4.0,5.15,0,0.47
319,61.4,3,1.5,3.5,5.42,0,0.38
311,93.7,1,4.0,2.5,9.38,1,0.63
267,115.0,3,5.0,3.0,7.41,0,0.49
339,114.0,1,2.0,2.0,5.56,0,0.48
300,76.3,5,3.5,2.0,5.35,0,0.41
262,90.1,2,2.5,5.0,8.87,0,0.47
328,65.8,5,3.5,1.5,7.42,1,0.6
273,76.5,5,3.5,4.5,9.31,1,0.55
285,119.5,1,1.0,4.5,5.58,0,0.41
329,95.1,3,1.0,3.0,9.52,0,0.68
317,119.9,4,3.0,5.0,8.96,0,0.77
299,61.0,3,5.0,5.0,6.28,0,0.48
310,118.3,5,1.0,1.0,4.81,0,0.4
264,81.2,4,1.0,1.5,5.87,1,0.3
336,65.0,4,1.5,1.5,7.57,1,0.56
291,65.4,2,1.5,3.0,7.98,0,0.35
339,80.6,4,1.5,4.5,9.43,0,0.72
260,88.4,1,3.5,3.0,8.88,0,0.37
336,65.1,3,2.0,5.0,4.84,1,0.49
313,111.1,4,3.5,2.5,6.51,0,0.6
270,89.2,4,3.5,2.0,5.31,1,0.37
312,81.9,3,3.5,3.0,4.16,1,0.45
267,91.3,3,5.0,2.0,9.2,0,0.54
284,89.3,1,2.5,5.0,4.2,0,0.3
299,66.2,3,5.0,1.5,5.27,0,0.32
291,63.0,2,1.0,3.0,5.45,1,0.3
287,100.7,2,4.5,3.0,6.21,1,0.52
337,89.3,4,3.0,3.0,4.47,0,0.5
262,61.5,2,2.5,4.0,4.32,1,0.3
338,100.0,1,4.5,1.0,4.87,1,0.48
321,102.3,5,2.0,2.5,9.13,1,0.76
286,118.2,5,5.0,2.5,5.27,1,0.54
304,97.8,4,3.5,4.5,8.2,1,0.68
284,76.5,2,5.0,1.5,6.92,0,0.35
320,74.3,1,1.5,2.0,5.78,1,0.37
303,87.4,3,1.5,5.0,4.65,0,0.35
305,65.5,3,1.0,2.5,4.9,0,0.3
273,89.8,5,3.5,5.0,8.75,1,0.61
267,79.7,2,5.0,2.5,8.56,0,0.49
307,109.8,2,4.5,3.5,9.31,0,0.68
273,101.7,3,1.0,2.5,9.66,0,0.51
324,75.4,2,3.0,1.0,5.58,1,0.48
339,88.7,2,1.0,4.0,7.34,1,0.57
266,103.0,3,1.5,3.5,5.58,0,0.32
338,70.4,2,2.0,5.0,5.8,0,0.51
308,118.1,5,3.5,4.5,9.94,0,0.85
314,65.5,3,4.0,3.5,6.05,1,0.52
272,117.2,2,4.0,3.0,5.34,1,0.39
332,61.0,2,1.5,4.0,6.04,1,0.48
315,89.0,4,4.5,4.5,6.0,1,0.61
315,77.3,3,3.0,1.0,4.26,0,0.33
274,118.1,3,1.0,5.0,5.23,1,0.48
316,111.3,3,2.0,1.5,7.17,0,0.55
317,114.2,5,4.0,5.0,8.88,1,0.76
294,89.5,3,3.5,1.0,7.61,0,0.45
275,66.3,2,3.0,1.5,4.64,0,0.3
267,74.8,5,3.5,3.5,9.5,1,0.45
304,91.9,1,4.5,2.5,7.28,1,0.51
299,83.3,3,2.0,3.5,4.8,1,0.41
313,79.7,1,5.0,2.5,9.65,0,0.59
273,78.2,5,2.0,4.5,7.59,0,0.45
318,74.1,2,1.0,1.5,7.98,0,0.42
312,92.3,2,5.0,1.0,6.03,0,0.44
286,101.3,2,5.0,5.0,5.4,0,0.5
306,101.5,3,5.0,5.0,8.57,0,0.75
339,62.7,1,4.0,3.0,6.52,1,0.55
265,61.6,4,2.5,1.5,8.04,0,0.33
314,65.2,4,4.5,4.0,5.57,0,0.51
303,61.1,4,4.0,2.0,6.23,1,0.51
277,86.4,4,3.0,2.5,7.34,0,0.43
275,63.2,4,2.0,1.0,8.44,0,0.3
271,86.1,3,2.0,1.0,5.86,0,0.3
279,80.2,2,3.0,5.0,9.37,0,0.5
304,63.5,1,5.0,1.5,8.28,1,0.45
323,65.1,2,1.5,5.0,9.24,1,0.6
318,106.3,5,1.0,2.0,5.46,0,0.49
281,103.5,3,1.0,3.0,6.56,1,0.43
306,77.2,4,4.5,5.0,8.79,0,0.7
288,67.8,4,2.0,1.0,7.02,0,0.3
304,81.4,5,4.0,4.0,7.33,0,0.6
336,89.0,5,4.5,1.5,7.72,0,0.65
268,91.0,4,1.5,1.5,8.3,1,0.45
283,61.5,4,4.5,2.0,8.42,0,0.47
274,96.1,1,1.5,3.0,8.3,0,0.4
295,97.8,4,2.5,2.0,6.0,0,0.43
272,98.6,4,2.0,5.0,7.08,1,0.53
303,97.6,5,4.0,4.5,7.74,1,0.73
330,117.4,1,3.0,2.0,9.25,0,0.64
331,102.6,4,1.0,4.5,6.22,1,0.58
337,79.0,5,4.0,5.0,7.9,0,0.72
335,108.7,1,4.5,1.0,8.42,1,0.72
295,85.9,4,2.5,3.5,6.29,1,0.45
320,63.6,3,5.0,2.5,9.03,0,0.6
340,98.9,5,4.0,2.5,5.89,0,0.62
299,82.9,1,1.5,4.0,5.25,1,0.34
286,115.8,1,4.0,3.5,7.84,0,0.53
260,80.5,3,3.5,2.0,8.44,0,0.39
293,62.7,1,4.0,5.0,8.74,1,0.56
327,116.8,4,4.5,2.5,7.47,1,0.75
280,109.9,4,1.5,2.0,8.22,0,0.52
292,118.8,5,1.5,4.0,6.46,0,0.54
266,70.9,1,4.0,1.5,5.64,0,0.3
324,61.3,3,3.0,3.0,6.98,1,0.53
262,117.1,1,5.0,3.0,5.21,1,0.4
310,104.5,3,1.0,4.5,6.08,1,0.51
338,111.4,2,3.5,2.0,7.4,1,0.66
313,60.2,1,5.0,3.0,8.4,1,0.6
339,99.4,2,2.0,5.0,8.45,0,0.7
333,102.7,2,2.5,1.5,6.61,0,0.57
318,80.6,3,4.0,1.5,7.46,1,0.57
265,88.4,5,4.0,3.0,5.5,1,0.43
288,68.0,1,2.5,4.0,8.1,0,0.45
276,64.8,3,4.0,2.5,6.08,0,0.3
319,108.6,1,3.5,5.0,7.56,0,0.65
281,109.3,3,4.5,5.0,8.3,0,0.56
283,73.8,4,3.0,1.0,9.66,0,0.44
340,109.0,2,4.0,3.5,4.64,0,0.63
310,81.8,2,4.5,2.5,8.64,1,0.59
309,77.3,1,3.5,3.5,8.12,1,0.56
270,107.5,2,1.0,2.0,4.12,0,0.3
315,102.4,5,4.5,4.5,4.56,1,0.61
330,98.1,4,2.0,3.5,5.95,1,0.65
301,107.7,1,2.0,3.5,7.74,0,0.53
298,111.8,1,1.5,1.0,4.85,0,0.3
328,116.9,3,3.5,4.5,9.7,0,0.81
307,97.4,2,5.0,1.0,8.61,1,0.61
316,65.5,2,1.0,1.5,8.63,0,0.47
280,81.2,5,1.0,1.0,8.9,1,0.49
279,67.9,3,4.5,2.0,8.92,1,0.5
274,67.3,4,5.0,2.0,5.8,0,0.38
328,119.3,3,5.0,4.5,6.72,1,0.77
336,71.1,1,1.0,1.0,7.27,1,0.43
310,104.3,4,2.0,2.0,6.28,0,0.48
335,106.9,4,2.5,3.5,6.43,0,0.68
321,89.5,1,3.0,1.5,7.1,1,0.49
296,60.3,4,2.0,3.0,4.14,1,0.32
265,103.7,4,2.0,1.0,9.81,0,0.44
330,117.1,4,2.0,2.5,9.79,1,0.76
285,106.2,4,5.0,2.5,5.54,0,0.46
267,91.7,1,3.0,1.0,5.9,1,0.3
332,95.3,5,3.0,5.0,9.65,1,0.89
263,69.5,4,2.0,3.5,4.27,0,0.3
280,113.0,1,1.5,3.5,6.49,1,0.46
290,95.8,4,2.5,2.0,9.39,1,0.59
280,74.9,3,3.5,4.5,8.99,1,0.59
284,66.0,1,4.0,1.5,5.18,1,0.3
274,76.1,3,3.5,5.0,9.0,0,0.51
294,106.0,1,1.0,4.5,8.27,0,0.5
308,117.3,3,2.5,2.0,8.96,0,0.65
302,74.0,1,1.0,1.0,8.68,0,0.38
300,78.6,1,2.0,4.0,6.0,0,0.36
296,108.3,1,2.5,3.5,6.47,0,0.45
316,103.7,2,4.0,4.0,7.71,0,0.61
301,67.4,3,1.5,2.0,6.36,1,0.36
306,114.6,2,2.5,5.0,6.45,0,0.55
320,74.0,1,4.5,5.0,6.53,1,0.58
273,106.1,4,3.0,1.0,4.27,1,0.3
327,99.1,1,2.5,3.0,6.15,1,0.49
312,88.1,4,1.5,3.0,8.46,1,0.57
293,65.2,5,4.0,1.0,9.51,1,0.55
335,113.6,4,2.5,3.5,7.36,1,0.78
283,91.8,4,2.5,2.5,8.82,0,0.55
279,66.8,3,5.0,3.5,6.78,0,0.38
328,88.6,5,2.5,3.0,4.6,0,0.51
289,66.2,4,5.0,3.0,6.93,0,0.46
266,82.4,5,5.0,3.0,5.7,1,0.45
295,67.1,1,1.5,3.5,7.57,1,0.44
297,75.7,2,5.0,5.0,4.92,1,0.48
339,108.7,4,5.0,4.5,8.73,0,0.79
311,74.0,3,4.5,1.0,4.75,0,0.36
274,98.3,4,2.5,3.0,8.45,1,0.53
305,73.8,3,2.0,3.0,9.41,0,0.55
282,97.0,4,1.0,5.0,8.42,0,0.53
271,104.7,3,5.0,3.5,6.91,1,0.55
303,66.2,4,4.0,2.5,9.52,1,0.62
274,110.9,2,1.5,4.5,8.81,1,0.5
308,114.8,1,4.5,1.5,5.07,1,0.51
280,82.3,2,4.5,1.0,9.89,1,0.57
274,112.7,4,4.0,2.0,6.42,0,0.48
273,67.0,3,1.0,1.0,7.32,0,0.3
301,85.5,4,4.0,5.0,4.67,1,0.51
339,69.7,2,4.5,4.0,8.43,0,0.58
274,117.7,2,1.5,2.0,5.83,1,0.36
322,106.5,4,3.5,1.5,7.1,0,0.58
327,97.2,5,5.0,3.0,4.13,0,0.57
286,64.3,1,4.5,3.5,4.2,0,0.3
312,69.9,4,4.5,4.0,5.68,1,0.56
311,81.0,5,4.0,2.0,5.1,1,0.52
322,73.7,3,4.5,5.0,5.32,1,0.52
332,78.7,3,2.5,3.0,5.81,0,0.56
312,118.1,2,2.5,4.5,8.65,0,0.63
316,108.1,2,1.0,5.0,6.8,1,0.52
311,64.2,1,3.0,2.5,9.24,1,0.51
302,63.4,3,3.5,4.5,9.48,1,0.62
266,62.8,2,3.5,2.5,6.2,0,0.3
301,103.2,4,5.0,4.5,4.82,1,0.61
263,90.8,2,1.5,4.0,6.26,1,0.36
328,68.9,5,3.5,4.5,6.01,1,0.64
264,116.4,1,2.5,3.5,4.68,0,0.34
334,72.0,1,3.0,1.5,9.25,0,0.49
339,103.3,2,2.5,4.5,9.88,1,0.8
300,119.9,2,4.5,4.0,6.65,1,0.62
263,119.4,1,2.0,2.0,7.69,0,0.38
261,97.2,5,3.5,1.5,5.73,1,0.4
326,69.2,2,3.5,4.0,9.26,0,0.63
280,119.6,5,3.5,3.0,5.09,0,0.49
329,103.6,1,5.0,2.5,6.6,0,0.6
302,109.6,5,3.0,5.0,9.29,0,0.7
328,118.9,1,1.5,2.0,4.07,0,0.4
268,72.2,5,4.5,4.5,9.9,0,0.53
287,79.3,4,5.0,3.5,6.84,1,0.53
285,74.8,2,1.0,1.5,7.41,1,0.31
262,119.5,1,4.5,4.0,9.36,1,0.56
332,99.3,1,3.0,1.5,8.47,1,0.61
308,78.6,4,2.5,2.0,6.68,1,0.52
276,82.2,2,1.5,3.0,7.0,0,0.31
322,87.2,5,2.5,4.0,9.73,0,0.68
314,86.3,1,4.5,5.0,5.67,0,0.47
282,70.4,5,3.5,5.0,4.34,1,0.42
293,111.4,4,4.5,3.0,4.31,1,0.43
328,106.3,1,4.5,4.0,5.75,1,0.62
274,114.8,1,4.0,1.5,9.65,1,0.59
306,91.5,1,3.5,4.0,4.65,0,0.38
262,100.3,5,5.0,1.5,5.3,0,0.35
287,105.2,5,2.0,3.0,4.33,0,0.41
262,95.7,1,5.0,4.0,5.47,1,0.38
263,102.2,4,1.0,3.0,4.79,0,0.3
290,92.0,1,3.0,2.5,4.26,0,0.3
304,84.0,3,1.5,3.0,7.39,1,0.53
318,119.0,1,3.5,2.0,4.19,1,0.44
304,88.7,2,1.0,3.5,4.26,0,0.3
334,110.3,3,4.5,4.5,7.9,1,0.84
296,95.9,3,2.0,1.0,6.01,0,0.37
324,76.3,1,2.5,2.0,7.87,1,0.53
268,66.8,4,4.5,4.0,5.23,0,0.35
276,114.9,4,2.0,4.5,4.91,1,0.45
324,80.2,3,1.5,4.5,4.89,0,0.45
262,77.7,5,4.0,4.0,5.2,1,0.38
285,104.8,2,2.5,5.0,8.02,1,0.57
312,98.8,2,4.5,4.5,6.44,1,0.61
290,99.6,2,1.5,2.0,6.77,0,0.39
285,67.9,5,5.0,1.5,7.09,1,0.53
282,74.9,2,4.0,3.0,6.26,1,0.42
289,89.8,5,1.5,5.0,6.81,1,0.56
269,112.1,4,4.5,1.5,9.58,1,0.62
331,85.5,2,2.5,3.0,6.35,0,0.44
323,68.5,5,2.0,4.0,7.13,0,0.58
281,84.0,5,3.5,4.5,8.33,0,0.54
274,77.5,2,4.5,1.0,4.8,1,0.3
315,119.7,1,1.5,2.5,8.48,0,0.54
333,82.6,3,4.0,1.5,5.76,1,0.59
279,96.9,3,1.0,2.5,6.6,1,0.32
306,94.5,5,4.5,5.0,4.54,1,0.62
312,70.2,4,2.0,4.0,7.98,0,0.55
312,67.8,3,1.5,2.0,6.4,0,0.37
260,61.1,1,4.5,4.5,8.5,0,0.35
261,68.2,2,4.0,1.0,4.73,1,0.3
317,103.6,4,4.5,1.0,6.97,1,0.68
278,98.0,3,4.0,1.5,8.78,1,0.52
321,77.0,2,4.5,2.5,7.92,0,0.59
337,72.9,2,1.5,2.5,4.23,0,0.36
331,61.9,2,2.5,1.0,9.85,0,0.56
271,77.0,4,5.0,3.5,5.27,0,0.33
285,80.2,2,2.5,2.5,6.09,1,0.4
286,111.9,5,5.0,2.5,7.97,1,0.69
288,60.8,4,1.0,4.5,7.5,0,0.38
274,75.8,3,4.5,3.0,7.78,1,0.47
305,117.2,3,1.5,1.0,4.25,1,0.4
260,111.1,4,2.5,5.0,7.33,1,0.57
319,112.9,5,2.0,4.0,6.93,0,0.64
316,60.2,4,1.0,3.5,7.92,1,0.51
262,81.7,1,2.5,4.5,5.73,0,0.3
277,88.9,1,5.0,1.5,9.36,0,0.48
311,66.5,4,3.5,2.0,6.74,0,0.47
319,64.8,2,2.5,5.0,7.13,1,0.5
293,81.4,2,2.0,2.5,5.82,1,0.31
319,115.2,4,3.5,3.5,6.62,0,0.68
285,84.0,2,5.0,1.5,4.33,1,0.4
331,105.4,2,1.0,2.5,8.9,0,0.59
278,95.9,4,4.5,3.5,7.72,1,0.57
281,113.2,5,3.0,2.5,7.86,1,0.59
292,80.0,2,5.0,2.5,5.69,0,0.41
297,68.0,3,3.5,4.0,9.49,1,0.58
294,68.2,5,4.5,2.5,8.89,1,0.57
326,71.3,4,3.5,3.0,7.62,1,0.66
269,108.5,5,3.5,5.0,4.02,1,0.51
274,94.3,1,5.0,1.0,7.35,0,0.39
270,92.7,3,3.0,2.0,8.23,0,0.43
283,67.4,1,3.0,2.0,8.79,0,0.32
336,70.7,4,2.5,4.5,7.91,0,0.65
263,72.3,1,4.0,4.0,7.45,1,0.41
272,105.2,3,1.0,3.0,7.23,0,0.39
332,101.7,1,2.5,4.5,6.42,0,0.59
316,95.0,3,1.0,1.0,5.62,0,0.42
296,66.1,5,2.0,4.0,5.95,0,0.38
307,69.2,1,4.0,1.0,6.42,0,0.36
330,75.4,2,3.0,4.5,8.03,1,0.61
260,109.9,3,1.0,1.0,4.24,0,0.3
319,103.3,2,1.5,2.5,6.09,0,0.46
271,114.9,3,1.0,1.0,4.6,1,0.3
280,62.0,5,3.0,5.0,7.53,0,0.47
270,109.3,5,3.5,2.5,8.3,0,0.54
303,61.4,4,2.5,1.5,5.42,1,0.38
317,99.9,3,2.0,2.5,9.2,1,0.63
303,99.0,4,4.0,4.0,9.22,0,0.69
337,76.1,4,5.0,2.0,5.7,0,0.58
293,104.9,1,2.5,4.0,9.75,1,0.65
284,85.3,5,3.5,2.0,8.96,0,0.53
263,98.0,3,1.0,4.0,4.23,1,0.3
323,97.8,1,4.5,3.0,7.25,1,0.64
275,112.9,4,3.5,4.5,7.95,1,0.65
269,100.4,3,1.5,2.5,4.47,0,0.3
325,100.2,2,2.5,1.0,6.98,1,0.53
294,95.8,5,4.5,2.0,4.91,0,0.48
265,66.0,4,5.0,1.0,7.16,1,0.38
278,78.1,4,4.0,2.5,5.73,1,0.41
318,87.6,4,2.0,4.0,4.28,1,0.53
312,75.0,1,5.0,2.5,6.56,0,0.47
267,69.9,2,1.5,4.0,8.8,1,0.4
337,90.7,5,2.5,2.5,7.34,0,0.63
269,110.1,2,2.0,4.0,7.6,0,0.43
326,98.0,2,4.0,2.0,7.76,0,0.58
297,101.7,5,3.0,1.5,5.98,1,0.59
288,68.5,2,4.0,4.0,6.42,1,0.46
